timestamp,server_id,cpu_usage,memory_usage,disk_io,network_io,task_duration,priority,outside_temperature,cooling_efficiency,power_usage,temperature,thermal_status
2026-01-04T12:30:00,server_012,74.00,71.00,238.00,279.00,74.00,2,31.30,0.73,537.00,47.82,Critical
2026-01-04T12:35:00,server_041,69.00,58.00,294.00,322.00,34.00,2,30.28,0.76,499.00,46.23,Critical
2026-01-04T12:40:00,server_035,67.00,53.00,202.00,322.00,25.00,1,31.88,0.74,490.00,45.82,Critical
2026-01-04T12:45:00,server_033,67.00,68.00,286.00,338.00,130.00,1,30.87,0.81,508.00,45.68,Critical
2026-01-04T12:50:00,server_016,57.00,63.00,207.00,389.00,100.00,2,30.51,0.80,471.00,43.90,Warning
2026-01-04T12:55:00,server_002,70.00,54.00,179.00,253.00,30.00,2,31.97,0.78,512.00,47.54,Critical
2026-01-04T13:00:00,server_031,68.00,64.00,165.00,409.00,94.00,2,31.20,0.81,524.00,48.08,Critical
2026-01-04T13:05:00,server_017,64.00,65.00,224.00,342.00,77.00,1,31.66,0.80,493.00,46.83,Critical
2026-01-04T13:10:00,server_032,53.00,57.00,147.00,161.00,24.00,3,30.18,0.74,471.00,45.43,Critical
2026-01-04T13:15:00,server_018,68.00,72.00,163.00,286.00,100.00,1,30.57,0.87,503.00,46.04,Critical
2026-01-04T13:20:00,server_015,71.00,57.00,241.00,224.00,111.00,3,31.92,0.80,545.00,48.49,Critical
2026-01-04T13:25:00,server_028,74.00,59.00,297.00,326.00,121.00,2,30.06,0.87,535.00,45.99,Critical
2026-01-04T13:30:00,server_033,68.00,65.00,111.00,455.00,46.00,2,30.76,0.81,515.00,45.71,Critical
2026-01-04T13:35:00,server_040,77.00,63.00,334.00,373.00,37.00,3,31.14,0.75,586.00,50.54,Critical
2026-01-04T13:40:00,server_015,65.00,74.00,281.00,429.00,72.00,2,31.10,0.76,508.00,48.33,Critical
2026-01-04T13:45:00,server_048,68.00,52.00,186.00,408.00,40.00,2,30.91,0.77,498.00,47.53,Critical
2026-01-04T13:50:00,server_038,67.00,49.00,206.00,359.00,57.00,2,30.97,0.74,506.00,47.34,Critical
2026-01-04T13:55:00,server_005,64.00,61.00,147.00,334.00,90.00,1,30.48,0.77,475.00,45.42,Critical
2026-01-04T14:00:00,server_003,73.00,79.00,253.00,335.00,31.00,2,30.16,0.74,558.00,48.63,Critical
2026-01-04T14:05:00,server_039,66.00,47.00,175.00,455.00,63.00,1,30.45,0.78,481.00,45.82,Critical
2026-01-04T14:10:00,server_036,72.00,52.00,239.00,175.00,86.00,3,29.62,0.72,530.00,47.61,Critical
2026-01-04T14:15:00,server_005,65.00,73.00,140.00,445.00,42.00,3,30.24,0.71,545.00,49.37,Critical
2026-01-04T14:20:00,server_039,62.00,43.00,264.00,244.00,113.00,2,30.32,0.85,457.00,42.87,Warning
2026-01-04T14:25:00,server_016,72.00,75.00,205.00,390.00,54.00,3,30.64,0.80,583.00,50.34,Critical
2026-01-04T14:30:00,server_020,81.00,62.00,145.00,334.00,42.00,2,31.07,0.72,558.00,49.90,Critical
2026-01-04T14:35:00,server_002,76.00,76.00,221.00,235.00,135.00,3,30.36,0.77,582.00,49.66,Critical
2026-01-04T14:40:00,server_013,77.00,62.00,237.00,541.00,46.00,2,31.21,0.74,566.00,49.48,Critical
2026-01-04T14:45:00,server_005,57.00,54.00,191.00,167.00,102.00,2,29.78,0.79,473.00,44.23,Warning
2026-01-04T14:50:00,server_027,79.00,59.00,149.00,232.00,58.00,2,29.52,0.73,567.00,49.75,Critical
2026-01-04T14:55:00,server_041,68.00,54.00,300.00,360.00,33.00,3,28.68,0.76,525.00,47.58,Critical
2026-01-04T15:00:00,server_047,67.00,72.00,182.00,279.00,32.00,2,29.27,0.84,529.00,45.93,Critical
2026-01-04T15:05:00,server_039,65.00,68.00,220.00,474.00,240.00,1,29.48,0.79,505.00,45.89,Critical
2026-01-04T15:10:00,server_008,68.00,39.00,283.00,256.00,70.00,1,29.22,0.77,464.00,44.48,Warning
2026-01-04T15:15:00,server_003,72.00,66.00,205.00,483.00,32.00,2,29.49,0.81,545.00,48.76,Critical
2026-01-04T15:20:00,server_011,64.00,53.00,217.00,199.00,77.00,2,28.97,0.72,487.00,45.45,Critical
2026-01-04T15:25:00,server_011,74.00,77.00,314.00,410.00,31.00,2,29.05,0.81,573.00,48.41,Critical
2026-01-04T15:30:00,server_040,64.00,50.00,221.00,450.00,52.00,2,28.34,0.75,495.00,45.29,Critical
2026-01-04T15:35:00,server_009,62.00,62.00,115.00,193.00,24.00,3,28.84,0.71,504.00,45.21,Critical
2026-01-04T15:40:00,server_033,67.00,60.00,114.00,203.00,34.00,3,29.10,0.81,521.00,46.98,Critical
2026-01-04T15:45:00,server_002,59.00,63.00,110.00,223.00,72.00,1,28.64,0.77,460.00,43.75,Warning
2026-01-04T15:50:00,server_006,62.00,68.00,153.00,215.00,57.00,2,29.89,0.78,495.00,45.58,Critical
2026-01-04T15:55:00,server_005,68.00,50.00,318.00,343.00,35.00,2,28.45,0.75,512.00,46.22,Critical
2026-01-04T16:00:00,server_011,66.00,57.00,280.00,248.00,24.00,3,27.80,0.79,519.00,45.63,Critical
2026-01-04T16:05:00,server_044,61.00,58.00,248.00,396.00,22.00,2,26.33,0.80,487.00,44.69,Warning
2026-01-04T16:10:00,server_027,81.00,74.00,151.00,304.00,78.00,3,27.52,0.78,600.00,49.34,Critical
2026-01-04T16:15:00,server_008,69.00,48.00,204.00,450.00,88.00,2,26.30,0.82,503.00,45.54,Critical
2026-01-04T16:20:00,server_020,60.00,53.00,130.00,354.00,86.00,3,27.56,0.76,500.00,45.81,Critical
2026-01-04T16:25:00,server_004,69.00,62.00,256.00,262.00,37.00,2,26.06,0.73,518.00,46.55,Critical
2026-01-04T16:30:00,server_001,69.00,71.00,95.00,356.00,56.00,3,28.41,0.77,549.00,47.50,Critical
2026-01-04T16:35:00,server_041,71.00,62.00,190.00,305.00,40.00,2,27.43,0.74,543.00,48.08,Critical
2026-01-04T16:40:00,server_020,72.00,55.00,280.00,352.00,36.00,2,28.97,0.77,523.00,47.04,Critical
2026-01-04T16:45:00,server_034,64.00,55.00,221.00,261.00,28.00,2,27.24,0.79,492.00,45.91,Critical
2026-01-04T16:50:00,server_033,74.00,56.00,261.00,346.00,68.00,2,28.29,0.73,536.00,47.52,Critical
2026-01-04T16:55:00,server_021,62.00,45.00,170.00,315.00,72.00,2,27.04,0.74,481.00,45.03,Critical
2026-01-04T17:00:00,server_022,71.00,59.00,304.00,509.00,40.00,3,25.60,0.78,554.00,46.81,Critical
2026-01-04T17:05:00,server_029,58.00,49.00,102.00,434.00,21.00,3,25.06,0.79,478.00,43.66,Warning
2026-01-04T17:10:00,server_030,66.00,51.00,123.00,267.00,42.00,2,26.51,0.80,501.00,45.88,Critical
2026-01-04T17:15:00,server_004,58.00,48.00,105.00,323.00,41.00,1,25.18,0.72,432.00,41.60,Warning
2026-01-04T17:20:00,server_017,66.00,63.00,270.00,312.00,40.00,2,27.00,0.78,511.00,46.63,Critical
2026-01-04T17:25:00,server_050,62.00,68.00,96.00,418.00,129.00,2,25.23,0.81,506.00,44.82,Warning
2026-01-04T17:30:00,server_039,65.00,63.00,119.00,416.00,56.00,3,24.78,0.78,519.00,45.34,Critical
2026-01-04T17:35:00,server_019,70.00,55.00,122.00,504.00,31.00,2,26.29,0.82,509.00,45.26,Critical
2026-01-04T17:40:00,server_037,60.00,61.00,173.00,324.00,43.00,2,26.24,0.83,473.00,43.39,Warning
2026-01-04T17:45:00,server_002,62.00,48.00,96.00,191.00,29.00,2,25.88,0.81,470.00,43.55,Warning
2026-01-04T17:50:00,server_011,59.00,38.00,163.00,276.00,64.00,3,25.72,0.74,461.00,44.12,Warning
2026-01-04T17:55:00,server_041,70.00,72.00,283.00,268.00,93.00,2,26.13,0.79,541.00,48.01,Critical
2026-01-04T18:00:00,server_032,68.00,70.00,143.00,164.00,61.00,2,24.05,0.76,533.00,46.52,Critical
2026-01-04T18:05:00,server_031,64.00,68.00,139.00,257.00,38.00,3,23.44,0.78,514.00,44.67,Warning
2026-01-04T18:10:00,server_036,68.00,61.00,158.00,266.00,28.00,1,23.76,0.79,509.00,43.71,Warning
2026-01-04T18:15:00,server_020,53.00,55.00,221.00,321.00,71.00,3,24.45,0.75,463.00,42.19,Warning
2026-01-04T18:20:00,server_048,67.00,76.00,121.00,332.00,59.00,2,23.98,0.81,540.00,45.65,Critical
2026-01-04T18:25:00,server_050,53.00,51.00,117.00,328.00,25.00,1,23.19,0.77,409.00,39.70,Warning
2026-01-04T18:30:00,server_044,56.00,60.00,139.00,210.00,63.00,1,24.50,0.79,440.00,41.85,Warning
2026-01-04T18:35:00,server_023,59.00,52.00,141.00,422.00,37.00,2,22.94,0.74,484.00,42.93,Warning
2026-01-04T18:40:00,server_038,67.00,49.00,194.00,280.00,137.00,3,23.97,0.73,503.00,44.69,Warning
2026-01-04T18:45:00,server_034,63.00,63.00,192.00,242.00,47.00,1,23.85,0.78,483.00,43.27,Warning
2026-01-04T18:50:00,server_032,66.00,63.00,271.00,461.00,46.00,2,24.34,0.76,522.00,45.65,Critical
2026-01-04T18:55:00,server_007,71.00,64.00,310.00,283.00,40.00,3,22.92,0.73,563.00,47.05,Critical
2026-01-04T19:00:00,server_036,57.00,55.00,153.00,382.00,38.00,1,22.12,0.73,448.00,41.38,Warning
2026-01-04T19:05:00,server_038,60.00,38.00,258.00,141.00,90.00,1,21.79,0.75,431.00,41.02,Warning
2026-01-04T19:10:00,server_015,57.00,44.00,214.00,169.00,20.00,3,22.24,0.75,471.00,42.18,Warning
2026-01-04T19:15:00,server_028,71.00,56.00,283.00,434.00,70.00,1,22.59,0.78,500.00,43.51,Warning
2026-01-04T19:20:00,server_026,52.00,42.00,199.00,292.00,69.00,2,22.78,0.75,440.00,40.95,Warning
2026-01-04T19:25:00,server_018,55.00,46.00,183.00,318.00,27.00,1,22.96,0.74,424.00,40.34,Warning
2026-01-04T19:30:00,server_029,64.00,52.00,185.00,263.00,23.00,3,21.66,0.79,502.00,43.95,Warning
2026-01-04T19:35:00,server_020,63.00,46.00,228.00,287.00,64.00,1,22.97,0.74,457.00,43.49,Warning
2026-01-04T19:40:00,server_020,64.00,47.00,248.00,314.00,43.00,2,21.08,0.81,486.00,42.73,Warning
2026-01-04T19:45:00,server_036,52.00,42.00,164.00,195.00,23.00,2,21.74,0.84,420.00,40.70,Warning
2026-01-04T19:50:00,server_038,65.00,46.00,217.00,426.00,36.00,2,21.22,0.74,491.00,43.64,Warning
2026-01-04T19:55:00,server_024,71.00,57.00,278.00,300.00,29.00,3,22.32,0.76,539.00,45.78,Critical
2026-01-04T20:00:00,server_007,52.00,52.00,204.00,274.00,30.00,2,20.41,0.81,453.00,41.07,Warning
2026-01-04T20:05:00,server_015,54.00,51.00,149.00,196.00,43.00,2,22.12,0.80,456.00,40.97,Warning
2026-01-04T20:10:00,server_025,60.00,61.00,178.00,304.00,37.00,1,21.88,0.77,448.00,41.29,Warning
2026-01-04T20:15:00,server_039,45.00,37.00,113.00,201.00,24.00,2,20.22,0.75,382.00,37.86,Warning
2026-01-04T20:20:00,server_003,58.00,56.00,202.00,255.00,41.00,3,19.77,0.82,492.00,41.67,Warning
2026-01-04T20:25:00,server_006,68.00,56.00,263.00,450.00,28.00,2,20.65,0.74,506.00,44.31,Warning
2026-01-04T20:30:00,server_017,71.00,68.00,288.00,193.00,42.00,2,20.63,0.77,531.00,46.02,Critical
2026-01-04T20:35:00,server_038,51.00,33.00,175.00,235.00,27.00,2,22.14,0.83,397.00,39.58,Warning
2026-01-04T20:40:00,server_015,62.00,64.00,139.00,357.00,70.00,1,21.04,0.84,457.00,41.21,Warning
2026-01-04T20:45:00,server_050,61.00,44.00,196.00,338.00,68.00,1,20.90,0.73,459.00,41.96,Warning
2026-01-04T20:50:00,server_037,54.00,43.00,245.00,344.00,95.00,1,21.80,0.76,433.00,39.40,Warning
2026-01-04T20:55:00,server_041,46.00,36.00,160.00,153.00,47.00,2,22.07,0.75,400.00,39.64,Warning
2026-01-04T21:00:00,server_032,59.00,66.00,151.00,171.00,27.00,3,19.94,0.83,488.00,42.94,Warning
2026-01-04T21:05:00,server_013,46.00,50.00,202.00,326.00,40.00,2,20.54,0.75,412.00,38.34,Warning
2026-01-04T21:10:00,server_021,45.00,38.00,99.00,349.00,26.00,3,19.54,0.76,416.00,39.72,Warning
2026-01-04T21:15:00,server_038,47.00,37.00,188.00,271.00,217.00,2,19.93,0.75,400.00,38.73,Warning
2026-01-04T21:20:00,server_024,49.00,46.00,161.00,288.00,28.00,3,18.71,0.74,437.00,39.81,Warning
2026-01-04T21:25:00,server_033,40.00,44.00,95.00,325.00,24.00,3,18.71,0.80,400.00,36.88,Warning
2026-01-04T21:30:00,server_001,56.00,55.00,113.00,249.00,31.00,3,19.27,0.79,467.00,41.35,Warning
2026-01-04T21:35:00,server_026,48.00,53.00,200.00,295.00,22.00,2,19.21,0.85,428.00,38.18,Warning
2026-01-04T21:40:00,server_011,54.00,44.00,129.00,324.00,24.00,2,18.17,0.78,437.00,39.90,Warning
2026-01-04T21:45:00,server_027,52.00,53.00,118.00,418.00,79.00,1,18.53,0.85,429.00,39.04,Warning
2026-01-04T21:50:00,server_045,48.00,55.00,199.00,205.00,52.00,3,18.62,0.79,445.00,39.85,Warning
2026-01-04T21:55:00,server_004,55.00,46.00,187.00,282.00,56.00,2,18.35,0.75,444.00,39.98,Warning
2026-01-04T22:00:00,server_030,34.00,38.00,142.00,247.00,43.00,3,18.11,0.78,372.00,35.76,Warning
2026-01-04T22:05:00,server_020,60.00,57.00,133.00,348.00,135.00,1,17.39,0.70,464.00,41.72,Warning
2026-01-04T22:10:00,server_048,47.00,50.00,207.00,273.00,31.00,1,18.75,0.78,403.00,37.39,Warning
2026-01-04T22:15:00,server_006,51.00,57.00,133.00,350.00,64.00,2,18.21,0.77,418.00,39.31,Warning
2026-01-04T22:20:00,server_026,55.00,38.00,86.00,289.00,35.00,2,17.73,0.76,425.00,38.12,Warning
2026-01-04T22:25:00,server_044,36.00,28.00,121.00,145.00,46.00,1,17.66,0.79,324.00,32.99,Normal
2026-01-04T22:30:00,server_016,45.00,35.00,118.00,208.00,43.00,2,17.67,0.80,379.00,37.76,Warning
2026-01-04T22:35:00,server_046,51.00,36.00,136.00,306.00,30.00,2,17.76,0.83,411.00,39.31,Warning
2026-01-04T22:40:00,server_050,38.00,31.00,167.00,203.00,40.00,2,16.59,0.79,350.00,33.93,Normal
2026-01-04T22:45:00,server_018,62.00,46.00,152.00,446.00,39.00,2,17.39,0.73,483.00,42.22,Warning
2026-01-04T22:50:00,server_029,39.00,32.00,173.00,193.00,44.00,2,18.92,0.73,358.00,35.35,Warning
2026-01-04T22:55:00,server_022,48.00,44.00,131.00,259.00,19.00,2,18.39,0.73,407.00,38.81,Warning
2026-01-04T23:00:00,server_036,53.00,52.00,237.00,135.00,28.00,3,16.91,0.80,474.00,40.92,Warning
2026-01-04T23:05:00,server_017,47.00,49.00,185.00,307.00,34.00,3,17.98,0.81,433.00,38.97,Warning
2026-01-04T23:10:00,server_035,36.00,34.00,140.00,137.00,23.00,2,16.55,0.73,340.00,34.38,Normal
2026-01-04T23:15:00,server_007,52.00,42.00,191.00,270.00,22.00,2,17.15,0.82,424.00,37.80,Warning
2026-01-04T23:20:00,server_032,45.00,42.00,157.00,139.00,47.00,3,17.15,0.77,402.00,36.32,Warning
2026-01-04T23:25:00,server_040,43.00,44.00,105.00,299.00,35.00,2,18.19,0.82,387.00,36.19,Warning
2026-01-04T23:30:00,server_006,34.00,36.00,110.00,145.00,74.00,2,18.04,0.75,339.00,34.57,Normal
2026-01-04T23:35:00,server_011,49.00,56.00,210.00,261.00,92.00,2,18.06,0.76,448.00,39.99,Warning
2026-01-04T23:40:00,server_026,48.00,41.00,185.00,284.00,23.00,3,16.63,0.78,427.00,38.24,Warning
2026-01-04T23:45:00,server_005,51.00,40.00,213.00,321.00,33.00,1,17.19,0.74,403.00,39.10,Warning
2026-01-04T23:50:00,server_028,47.00,52.00,115.00,155.00,32.00,3,18.44,0.81,422.00,38.84,Warning
2026-01-04T23:55:00,server_006,51.00,55.00,189.00,142.00,19.00,2,16.46,0.76,444.00,39.78,Warning
2026-01-05T00:00:00,server_039,44.00,50.00,192.00,232.00,41.00,2,16.34,0.77,399.00,38.24,Warning
2026-01-05T00:05:00,server_025,45.00,45.00,75.00,244.00,28.00,2,18.49,0.84,396.00,37.03,Warning
2026-01-05T00:10:00,server_016,33.00,35.00,63.00,112.00,148.00,1,18.14,0.72,307.00,33.51,Normal
2026-01-05T00:15:00,server_031,36.00,24.00,84.00,221.00,36.00,2,17.93,0.76,348.00,35.76,Warning
2026-01-05T00:20:00,server_008,58.00,51.00,96.00,407.00,84.00,2,16.50,0.83,458.00,39.84,Warning
2026-01-05T00:25:00,server_029,51.00,38.00,106.00,173.00,28.00,1,17.50,0.87,389.00,35.50,Warning
2026-01-05T00:30:00,server_021,39.00,34.00,122.00,275.00,20.00,2,17.13,0.78,343.00,35.53,Warning
2026-01-05T00:35:00,server_005,50.00,35.00,205.00,298.00,49.00,1,17.55,0.82,402.00,37.82,Warning
2026-01-05T00:40:00,server_006,41.00,31.00,111.00,256.00,96.00,1,15.91,0.82,356.00,33.84,Normal
2026-01-05T00:45:00,server_020,41.00,52.00,106.00,260.00,36.00,3,17.77,0.80,416.00,38.92,Warning
2026-01-05T00:50:00,server_026,44.00,50.00,190.00,202.00,44.00,2,16.47,0.80,402.00,37.00,Warning
2026-01-05T00:55:00,server_039,45.00,37.00,156.00,285.00,21.00,1,17.50,0.84,385.00,36.55,Warning
2026-01-05T01:00:00,server_033,32.00,28.00,107.00,169.00,47.00,3,16.29,0.78,340.00,34.45,Normal
2026-01-05T01:05:00,server_041,41.00,34.00,151.00,237.00,81.00,2,17.18,0.83,382.00,35.97,Warning
2026-01-05T01:10:00,server_038,42.00,34.00,104.00,276.00,16.00,2,17.51,0.78,362.00,35.00,Warning
2026-01-05T01:15:00,server_034,39.00,40.00,177.00,226.00,32.00,2,17.13,0.74,375.00,36.22,Warning
2026-01-05T01:20:00,server_050,40.00,38.00,96.00,262.00,36.00,3,19.07,0.75,381.00,36.68,Warning
2026-01-05T01:25:00,server_048,46.00,55.00,80.00,156.00,28.00,3,16.79,0.85,427.00,38.51,Warning
2026-01-05T01:30:00,server_001,41.00,28.00,150.00,331.00,35.00,2,17.76,0.78,360.00,36.19,Warning
2026-01-05T01:35:00,server_031,44.00,40.00,173.00,362.00,49.00,2,17.67,0.79,389.00,37.91,Warning
2026-01-05T01:40:00,server_030,40.00,45.00,60.00,207.00,49.00,2,17.61,0.76,371.00,36.63,Warning
2026-01-05T01:45:00,server_043,39.00,38.00,108.00,249.00,52.00,3,17.24,0.71,377.00,37.28,Warning
2026-01-05T01:50:00,server_012,42.00,39.00,114.00,149.00,18.00,2,17.45,0.74,372.00,36.38,Warning
2026-01-05T01:55:00,server_013,40.00,38.00,107.00,215.00,138.00,2,15.53,0.73,360.00,35.55,Warning
2026-01-05T02:00:00,server_025,50.00,36.00,97.00,334.00,19.00,3,18.68,0.75,437.00,39.15,Warning
2026-01-05T02:05:00,server_024,41.00,29.00,160.00,172.00,67.00,2,16.77,0.75,365.00,36.47,Warning
2026-01-05T02:10:00,server_030,33.00,42.00,85.00,201.00,43.00,2,17.49,0.81,344.00,33.92,Normal
2026-01-05T02:15:00,server_038,37.00,26.00,80.00,229.00,15.00,2,16.76,0.80,342.00,33.95,Normal
2026-01-05T02:20:00,server_040,40.00,38.00,174.00,285.00,160.00,2,17.02,0.81,389.00,36.03,Warning
2026-01-05T02:25:00,server_033,49.00,48.00,192.00,207.00,46.00,3,17.29,0.76,436.00,38.93,Warning
2026-01-05T02:30:00,server_049,40.00,47.00,145.00,249.00,49.00,3,16.69,0.79,388.00,36.18,Warning
2026-01-05T02:35:00,server_010,34.00,40.00,145.00,97.00,60.00,2,17.54,0.73,353.00,35.39,Warning
2026-01-05T02:40:00,server_006,38.00,33.00,176.00,199.00,34.00,2,17.34,0.81,360.00,35.32,Warning
2026-01-05T02:45:00,server_021,48.00,38.00,66.00,141.00,47.00,1,17.96,0.75,369.00,36.68,Warning
2026-01-05T02:50:00,server_014,32.00,26.00,103.00,197.00,54.00,2,17.93,0.83,319.00,32.30,Normal
2026-01-05T02:55:00,server_046,37.00,46.00,80.00,200.00,13.00,2,16.82,0.75,356.00,35.49,Warning
2026-01-05T03:00:00,server_026,48.00,45.00,226.00,230.00,48.00,2,18.94,0.75,425.00,38.97,Warning
2026-01-05T03:05:00,server_027,34.00,24.00,55.00,170.00,33.00,2,19.34,0.76,313.00,33.90,Normal
2026-01-05T03:10:00,server_030,42.00,34.00,175.00,258.00,29.00,2,20.76,0.83,359.00,35.20,Warning
2026-01-05T03:15:00,server_022,39.00,39.00,121.00,191.00,27.00,3,19.46,0.78,374.00,36.24,Warning
2026-01-05T03:20:00,server_032,31.00,36.00,134.00,143.00,29.00,1,19.03,0.80,326.00,33.64,Normal
2026-01-05T03:25:00,server_011,38.00,37.00,101.00,99.00,65.00,2,19.68,0.73,367.00,37.51,Warning
2026-01-05T03:30:00,server_030,36.00,33.00,153.00,90.00,25.00,3,19.23,0.79,350.00,34.76,Normal
2026-01-05T03:35:00,server_023,40.00,29.00,88.00,166.00,56.00,3,18.27,0.78,364.00,36.86,Warning
2026-01-05T03:40:00,server_024,44.00,35.00,69.00,276.00,37.00,3,18.46,0.83,395.00,36.19,Warning
2026-01-05T03:45:00,server_002,42.00,53.00,173.00,233.00,27.00,2,19.50,0.77,401.00,38.36,Warning
2026-01-05T03:50:00,server_043,51.00,49.00,125.00,246.00,81.00,2,18.36,0.80,418.00,38.82,Warning
2026-01-05T03:55:00,server_023,42.00,50.00,139.00,172.00,66.00,3,18.66,0.76,400.00,36.81,Warning
2026-01-05T04:00:00,server_049,44.00,42.00,186.00,178.00,23.00,1,21.22,0.68,359.00,37.51,Warning
2026-01-05T04:05:00,server_015,35.00,44.00,120.00,172.00,33.00,2,20.66,0.80,357.00,37.20,Warning
2026-01-05T04:10:00,server_035,45.00,57.00,119.00,143.00,24.00,3,21.02,0.77,429.00,39.08,Warning
2026-01-05T04:15:00,server_044,39.00,47.00,134.00,174.00,19.00,2,20.38,0.76,382.00,36.83,Warning
2026-01-05T04:20:00,server_044,55.00,47.00,88.00,318.00,37.00,3,21.49,0.79,459.00,41.41,Warning
2026-01-05T04:25:00,server_038,47.00,45.00,93.00,164.00,28.00,1,21.53,0.78,392.00,39.23,Warning
2026-01-05T04:30:00,server_044,35.00,36.00,143.00,207.00,35.00,1,21.01,0.82,324.00,34.77,Normal
2026-01-05T04:35:00,server_029,53.00,59.00,221.00,172.00,78.00,2,18.86,0.72,462.00,41.66,Warning
2026-01-05T04:40:00,server_025,40.00,38.00,139.00,319.00,53.00,3,22.09,0.78,399.00,37.76,Warning
2026-01-05T04:45:00,server_021,48.00,54.00,194.00,194.00,19.00,1,20.57,0.73,399.00,39.65,Warning
2026-01-05T04:50:00,server_005,42.00,48.00,171.00,263.00,54.00,2,19.65,0.80,392.00,37.98,Warning
2026-01-05T04:55:00,server_041,56.00,61.00,155.00,275.00,30.00,1,21.40,0.79,447.00,41.23,Warning
2026-01-05T05:00:00,server_013,34.00,30.00,116.00,223.00,31.00,2,23.64,0.81,337.00,35.81,Warning
2026-01-05T05:05:00,server_040,34.00,35.00,87.00,244.00,68.00,2,21.45,0.77,342.00,36.31,Warning
2026-01-05T05:10:00,server_040,56.00,54.00,188.00,341.00,36.00,2,22.43,0.78,455.00,41.43,Warning
2026-01-05T05:15:00,server_008,50.00,52.00,140.00,337.00,31.00,3,21.85,0.78,434.00,41.29,Warning
2026-01-05T05:20:00,server_049,50.00,47.00,198.00,153.00,51.00,3,22.75,0.78,437.00,40.38,Warning
2026-01-05T05:25:00,server_015,47.00,44.00,84.00,304.00,34.00,1,22.18,0.79,380.00,38.25,Warning
2026-01-05T05:30:00,server_019,50.00,37.00,163.00,223.00,63.00,3,23.10,0.73,423.00,40.85,Warning
2026-01-05T05:35:00,server_028,50.00,54.00,85.00,156.00,65.00,2,22.53,0.80,424.00,39.89,Warning
2026-01-05T05:40:00,server_006,40.00,38.00,128.00,152.00,80.00,1,22.66,0.76,340.00,36.11,Warning
2026-01-05T05:45:00,server_027,53.00,45.00,111.00,207.00,24.00,3,22.26,0.75,451.00,41.85,Warning
2026-01-05T05:50:00,server_043,53.00,61.00,67.00,373.00,102.00,2,22.31,0.82,453.00,40.68,Warning
2026-01-05T05:55:00,server_031,48.00,50.00,203.00,222.00,39.00,2,22.43,0.76,411.00,40.25,Warning
2026-01-05T06:00:00,server_044,54.00,63.00,231.00,270.00,27.00,1,24.77,0.76,435.00,41.52,Warning
2026-01-05T06:05:00,server_003,52.00,49.00,118.00,232.00,34.00,2,22.71,0.79,452.00,41.94,Warning
2026-01-05T06:10:00,server_037,48.00,55.00,148.00,115.00,101.00,2,23.89,0.79,412.00,40.24,Warning
2026-01-05T06:15:00,server_042,46.00,44.00,184.00,183.00,25.00,3,24.88,0.74,409.00,41.23,Warning
2026-01-05T06:20:00,server_037,45.00,49.00,213.00,222.00,19.00,2,24.55,0.80,406.00,39.06,Warning
2026-01-05T06:25:00,server_050,52.00,44.00,111.00,335.00,28.00,3,23.34,0.78,459.00,41.21,Warning
2026-01-05T06:30:00,server_014,50.00,49.00,179.00,325.00,51.00,3,24.20,0.79,444.00,41.51,Warning
2026-01-05T06:35:00,server_047,64.00,44.00,113.00,304.00,67.00,2,23.73,0.75,464.00,43.91,Warning
2026-01-05T06:40:00,server_028,45.00,45.00,163.00,310.00,40.00,3,22.87,0.74,416.00,39.56,Warning
2026-01-05T06:45:00,server_032,44.00,40.00,90.00,130.00,70.00,2,23.34,0.84,392.00,38.43,Warning
2026-01-05T06:50:00,server_026,53.00,54.00,191.00,368.00,46.00,3,23.97,0.72,466.00,42.08,Warning
2026-01-05T06:55:00,server_041,52.00,52.00,159.00,179.00,19.00,2,24.71,0.79,416.00,40.10,Warning
2026-01-05T07:00:00,server_026,51.00,59.00,152.00,199.00,24.00,2,26.05,0.81,446.00,42.71,Warning
2026-01-05T07:05:00,server_018,51.00,48.00,205.00,342.00,38.00,2,25.15,0.75,420.00,40.74,Warning
2026-01-05T07:10:00,server_044,56.00,51.00,173.00,391.00,85.00,2,25.42,0.73,453.00,43.07,Warning
2026-01-05T07:15:00,server_009,56.00,43.00,224.00,134.00,22.00,3,25.38,0.78,455.00,43.73,Warning
2026-01-05T07:20:00,server_031,52.00,43.00,146.00,187.00,73.00,3,26.43,0.74,445.00,43.37,Warning
2026-01-05T07:25:00,server_021,49.00,50.00,120.00,380.00,18.00,2,25.90,0.83,424.00,40.54,Warning
